function_one_type,function_one_name,function_one_startline,function_one_endline,function_two_type,function_two_name,function_two_startline,function_two_endline,syntactic_type,similarity_line,similarity_token
selected,2341073.java,15,30,selected,1828742.java,29,42,3,0.875,0.7981651376146789
selected,2341073.java,15,30,selected,386226.java,24,39,3,0.8125,0.926605504587156
selected,2341073.java,15,30,selected,1367608.java,18,34,3,0.9411764705882353,0.9478260869565217
selected,2117141.java,197,210,selected,2341073.java,15,30,3,0.8125,0.7614678899082569
default,72939.java,14,29,selected,2341073.java,15,30,3,0.8125,0.9272727272727272
selected,1493179.java,28,44,selected,2341073.java,15,30,3,0.9411764705882353,0.9316239316239316
selected,2341073.java,15,30,selected,807661.java,15,30,3,0.8125,0.8899082568807339
selected,2120649.java,41,56,selected,2341073.java,15,30,3,0.9375,0.9908256880733946
selected,1700152.java,66,81,selected,2341073.java,15,30,3,0.9375,0.990909090909091
selected,1818040.java,13,29,selected,2341073.java,15,30,3,0.7058823529411764,0.78125
selected,1416711.java,19,34,selected,2341073.java,15,30,3,0.9375,0.981651376146789
selected,387962.java,16,31,selected,2341073.java,15,30,3,0.8125,0.8807339449541285
selected,2626054.java,15,30,selected,2341073.java,15,30,3,0.875,0.8532110091743119
selected,2193185.java,15,30,selected,2341073.java,15,30,3,0.9375,0.9908256880733946
selected,2520342.java,15,28,selected,2194907.java,243,256,3,0.7142857142857143,0.7976190476190477
selected,401196.java,43,56,selected,2520342.java,15,28,3,0.7142857142857143,0.8214285714285714
selected,2520342.java,15,28,selected,1955725.java,41,54,3,0.7142857142857143,0.8214285714285714
selected,2520342.java,15,28,selected,307205.java,15,28,3,0.7142857142857143,0.7252747252747253
selected,2117141.java,197,210,selected,2520342.java,15,28,3,0.7142857142857143,0.7976190476190477
selected,1352239.java,375,387,selected,2520342.java,15,28,3,0.7142857142857143,0.8076923076923077
selected,2520342.java,15,28,selected,1828742.java,29,42,3,0.7142857142857143,0.7816091954022988
selected,2520342.java,15,28,selected,807661.java,15,30,3,0.75,0.7731958762886598
selected,2520342.java,15,28,selected,1066091.java,466,480,3,0.7333333333333334,0.8823529411764706
selected,2520342.java,15,28,selected,2570601.java,16,31,3,0.75,0.7378640776699029
selected,2520342.java,15,28,selected,682167.java,230,242,3,0.7142857142857143,0.8076923076923077
selected,49133.java,145,155,selected,2520342.java,15,28,3,0.7142857142857143,0.782051282051282
selected,2520342.java,15,28,selected,2707046.java,19,32,3,0.7857142857142857,0.896551724137931
selected,153742.java,12,32,selected,1184018.java,20,40,3,0.8695652173913043,0.9536423841059603
selected,2520342.java,15,28,selected,1417206.java,466,480,3,0.7333333333333334,0.8823529411764706
selected,974745.java,106,148,selected,814095.java,38,72,3,0.7111111111111111,0.8282828282828283
selected,2520342.java,15,28,selected,1788549.java,33,48,3,0.75,0.7731958762886598
selected,2485297.java,23,36,selected,1686790.java,68,81,3,0.7142857142857143,0.8064516129032258
selected,814095.java,38,72,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,153742.java,12,32,selected,2092315.java,49,70,3,0.8260869565217391,0.8543046357615894
selected,618241.java,47,79,selected,814095.java,38,72,3,0.7837837837837838,0.88671875
selected,1967125.java,41,77,selected,814095.java,38,72,3,0.9210526315789473,0.9922480620155039
selected,892708.java,143,179,selected,814095.java,38,72,3,0.868421052631579,0.9689922480620154
selected,846744.java,107,144,selected,814095.java,38,72,3,0.717948717948718,0.9578544061302682
selected,1395286.java,41,77,selected,814095.java,38,72,3,0.9210526315789473,0.9922480620155039
selected,1623776.java,132,164,selected,814095.java,38,72,3,0.8378378378378378,0.90625
selected,814095.java,38,72,selected,1686285.java,41,77,3,0.9210526315789473,0.9922480620155039
selected,156774.java,100,130,selected,814095.java,38,72,3,0.8378378378378378,0.89453125
selected,1499140.java,41,74,selected,814095.java,38,72,3,0.972972972972973,0.95703125
selected,814095.java,38,72,selected,1237185.java,41,76,3,0.9473684210526316,0.9808429118773946
selected,166163.java,152,186,selected,814095.java,38,72,3,0.7027027027027026,0.875
selected,429329.java,49,83,selected,814095.java,38,72,3,0.8378378378378378,0.9765625
selected,1436765.java,60,92,selected,814095.java,38,72,3,0.9459459459459459,0.9140625
selected,2128909.java,48,82,selected,814095.java,38,72,3,0.9459459459459459,0.9765625
selected,256359.java,43,79,selected,814095.java,38,72,3,0.9230769230769231,0.9110320284697508
selected,1643697.java,60,92,selected,814095.java,38,72,3,0.9459459459459459,0.9140625
selected,1076602.java,60,92,selected,814095.java,38,72,3,0.9459459459459459,0.9140625
selected,1802149.java,38,67,selected,814095.java,38,72,3,0.7027027027027026,0.87890625
selected,820333.java,40,47,selected,2628969.java,26,33,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,2615605.java,26,33,3,0.875,0.9859154929577465
selected,2482315.java,33,40,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,1647335.java,22,29,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,45714.java,26,33,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,1944148.java,71,78,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,878659.java,45,52,3,0.75,0.9014084507042254
selected,820333.java,40,47,selected,6505.java,22,29,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,1960353.java,415,422,3,0.875,0.9859154929577465
selected,680627.java,26,33,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,1239513.java,22,29,selected,820333.java,40,47,3,0.875,0.971830985915493
selected,820333.java,40,47,selected,916462.java,23,30,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,2039681.java,22,29,3,0.875,0.9859154929577465
selected,2229630.java,22,29,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,1271468.java,35,42,selected,820333.java,40,47,3,0.75,0.9295774647887324
selected,229916.java,26,33,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,1851422.java,27,34,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,753578.java,26,33,3,0.875,0.9859154929577465
selected,1755560.java,120,127,selected,820333.java,40,47,3,0.875,0.971830985915493
selected,820333.java,40,47,selected,2364224.java,387,394,3,0.875,0.9859154929577465
selected,79211.java,34,41,selected,820333.java,40,47,3,0.75,0.9014084507042254
selected,820333.java,40,47,selected,170580.java,22,29,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,1534009.java,41,48,3,0.875,0.9859154929577465
selected,1440269.java,26,33,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,160181.java,77,84,3,0.75,0.9295774647887324
selected,2591858.java,22,29,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,2729985.java,22,29,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,1271468.java,26,33,selected,820333.java,40,47,3,0.75,0.9324324324324325
selected,820333.java,40,47,selected,1641263.java,21,28,3,0.875,0.9859154929577465
selected,2242179.java,112,119,selected,820333.java,40,47,3,0.875,0.9726027397260274
selected,820333.java,40,47,selected,790184.java,22,29,3,0.875,0.9859154929577465
selected,1082064.java,30,38,selected,820333.java,40,47,3,0.7777777777777778,0.8974358974358975
selected,1186892.java,116,123,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,2656905.java,22,29,3,0.875,0.9859154929577465
selected,71744.java,77,84,selected,820333.java,40,47,3,0.75,0.9295774647887324
selected,820333.java,40,47,selected,2688436.java,150,158,3,0.7777777777777778,0.8518518518518519
selected,1019843.java,22,29,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,2388104.java,419,426,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,461177.java,22,29,selected,820333.java,40,47,3,0.875,0.971830985915493
selected,2620332.java,376,383,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,758050.java,26,33,3,0.875,0.9859154929577465
selected,203961.java,22,29,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,1205527.java,388,395,3,0.875,0.9859154929577465
selected,2585622.java,26,33,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,1052370.java,21,28,3,0.875,0.9722222222222222
default,72588.java,24,31,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,820333.java,40,47,selected,2311938.java,22,29,3,0.875,0.971830985915493
selected,2345098.java,20,27,selected,820333.java,40,47,3,0.875,0.9859154929577465
selected,2529832.java,99,106,selected,820333.java,40,47,3,0.875,0.9577464788732395
selected,530975.java,232,244,selected,2398322.java,24,36,3,0.9230769230769231,0.978494623655914
selected,902306.java,25,39,selected,2398322.java,24,36,3,0.7333333333333334,0.8888888888888888
selected,1505453.java,76,88,selected,2398322.java,24,36,3,0.9230769230769231,0.989247311827957
selected,624565.java,96,108,selected,2398322.java,24,36,3,0.9230769230769231,0.989247311827957
selected,2398322.java,24,36,selected,1242997.java,41,54,3,0.7857142857142857,0.8673469387755102
default,109551.java,108,264,default,89653.java,82,211,3,0.7073170731707317,0.777027027027027
selected,2398322.java,24,36,selected,1659082.java,76,88,3,0.9230769230769231,0.989247311827957
selected,2398322.java,24,36,selected,1242997.java,26,39,3,0.7857142857142857,0.8673469387755102
selected,2398322.java,24,36,selected,1140467.java,22,36,3,0.8,0.9090909090909091
selected,1090510.java,74,80,selected,209474.java,31,37,3,0.7142857142857143,0.7580645161290323
selected,990170.java,131,145,selected,482266.java,39,53,3,0.75,0.7829457364341086
selected,1137762.java,15,22,selected,566157.java,526,533,3,0.875,0.9857142857142858
selected,1137762.java,15,22,selected,159665.java,27,34,3,0.875,0.9857142857142858
selected,1137762.java,15,22,selected,2041410.java,27,34,3,0.875,0.9857142857142858
selected,1137762.java,15,22,selected,2129195.java,20,27,3,0.875,0.9710144927536232
selected,902306.java,25,39,selected,1242997.java,41,54,3,0.7333333333333334,0.9090909090909091
selected,902306.java,25,39,selected,2139847.java,26,41,3,0.875,0.9509803921568627
selected,902306.java,25,39,selected,740007.java,14,27,3,0.7333333333333334,0.7474747474747474
selected,2197661.java,22,35,selected,902306.java,25,39,3,0.7333333333333334,0.8482142857142857
selected,902306.java,25,39,selected,595552.java,197,210,3,0.7333333333333334,0.8080808080808081
selected,902306.java,25,39,selected,1242997.java,26,39,3,0.7333333333333334,0.9090909090909091
selected,902306.java,25,39,selected,1140467.java,22,36,3,0.9333333333333333,0.9797979797979798
selected,738233.java,46,57,selected,2044908.java,9,19,3,0.75,0.8125
selected,2044908.java,9,19,selected,57173.java,21,31,3,0.7272727272727273,0.717948717948718
selected,1188591.java,304,334,selected,2297888.java,328,359,3,0.90625,0.975609756097561
selected,2044908.java,9,19,selected,1488519.java,25,36,3,0.75,0.8125
selected,2044908.java,9,19,selected,1492083.java,15,26,3,0.75,0.7567567567567568
selected,1032230.java,128,138,selected,2044908.java,9,19,3,0.7272727272727273,0.8108108108108107
selected,714133.java,22,34,selected,2140261.java,10,21,3,0.8461538461538461,0.8461538461538461
selected,433332.java,233,263,selected,2297888.java,328,359,3,0.90625,0.9715447154471545
selected,2005777.java,153,163,selected,714133.java,22,34,3,0.7692307692307692,0.7802197802197802
selected,714133.java,22,34,selected,2464493.java,19,29,3,0.7692307692307692,0.7802197802197802
selected,714133.java,22,34,selected,853125.java,22,32,3,0.8461538461538461,0.7912087912087912
selected,714133.java,22,34,selected,1093931.java,154,164,3,0.7692307692307692,0.7142857142857143
selected,714133.java,22,34,selected,595552.java,212,222,3,0.7692307692307692,0.7802197802197802
selected,714133.java,22,34,selected,1966077.java,72,82,3,0.7692307692307692,0.7802197802197802
selected,418188.java,338,352,selected,714133.java,22,34,3,0.8,0.84375
selected,714133.java,22,34,selected,348947.java,9,19,3,0.7692307692307692,0.7912087912087912
selected,974745.java,106,148,selected,453369.java,38,72,3,0.7111111111111111,0.8282828282828283
selected,618241.java,47,79,selected,453369.java,38,72,3,0.7837837837837838,0.88671875
selected,257145.java,73,107,selected,453369.java,38,72,3,0.972972972972973,0.9844961240310077
selected,1623776.java,132,164,selected,453369.java,38,72,3,0.8378378378378378,0.90625
selected,892708.java,143,179,selected,453369.java,38,72,3,0.868421052631579,0.9689922480620154
selected,1967125.java,41,77,selected,453369.java,38,72,3,0.9210526315789473,0.9922480620155039
selected,846744.java,107,144,selected,453369.java,38,72,3,0.717948717948718,0.9578544061302682
selected,1395286.java,41,77,selected,453369.java,38,72,3,0.9210526315789473,0.9922480620155039
selected,156774.java,100,130,selected,453369.java,38,72,3,0.8378378378378378,0.89453125
selected,1237185.java,41,76,selected,453369.java,38,72,3,0.9473684210526316,0.9808429118773946
selected,1686285.java,41,77,selected,453369.java,38,72,3,0.9210526315789473,0.9922480620155039
selected,1499140.java,41,74,selected,453369.java,38,72,3,0.972972972972973,0.95703125
selected,166163.java,152,186,selected,453369.java,38,72,3,0.7027027027027026,0.875
selected,1436765.java,60,92,selected,453369.java,38,72,3,0.9459459459459459,0.9140625
selected,2128909.java,48,82,selected,453369.java,38,72,3,0.9459459459459459,0.9765625
selected,1643697.java,60,92,selected,453369.java,38,72,3,0.9459459459459459,0.9140625
selected,1076602.java,60,92,selected,453369.java,38,72,3,0.9459459459459459,0.9140625
selected,1802149.java,38,67,selected,453369.java,38,72,3,0.7027027027027026,0.87890625
selected,429329.java,49,83,selected,453369.java,38,72,3,0.8378378378378378,0.9765625
selected,140931.java,11,20,selected,2005777.java,153,163,3,0.7272727272727273,0.8194444444444444
selected,140931.java,11,20,selected,853125.java,22,32,3,0.7272727272727273,0.8055555555555556
selected,140931.java,11,20,selected,1093931.java,154,164,3,0.8181818181818181,0.8923076923076922
selected,140931.java,11,20,selected,105758.java,338,349,3,0.75,0.6744186046511628
selected,256359.java,43,79,selected,453369.java,38,72,3,0.9230769230769231,0.9110320284697508
selected,1265200.java,22,52,selected,957283.java,22,56,3,0.8285714285714285,0.8909774436090225
selected,140931.java,11,20,selected,2140261.java,10,21,3,0.75,0.759493670886076
selected,140931.java,11,20,selected,595552.java,212,222,3,0.8181818181818181,0.821917808219178
selected,140931.java,11,20,selected,1966077.java,72,82,3,0.8181818181818181,0.821917808219178
selected,140931.java,11,20,selected,22500.java,49,59,3,0.7272727272727273,0.6451612903225806
selected,140931.java,11,20,selected,2464493.java,19,29,3,0.8181818181818181,0.821917808219178
selected,1196265.java,7,17,selected,140931.java,11,20,3,0.8181818181818181,0.935483870967742
selected,140931.java,11,20,selected,2444964.java,19,29,3,0.7272727272727273,0.8169014084507042
selected,140931.java,11,20,selected,348947.java,9,19,3,0.7272727272727273,0.7432432432432432
selected,140931.java,11,20,selected,1489853.java,744,753,3,0.8,0.791044776119403
selected,2568485.java,16,25,selected,140931.java,11,20,3,0.8,0.8108108108108107
selected,140931.java,11,20,selected,1737768.java,45,56,3,0.8333333333333334,0.7894736842105263
selected,140931.java,11,20,selected,105758.java,319,330,3,0.75,0.6744186046511628
selected,1305175.java,8,27,selected,736060.java,45,64,3,0.782608695652174,0.85625
selected,753880.java,14,32,selected,736060.java,45,64,3,0.7391304347826086,0.84375
selected,1179737.java,18,34,selected,2603447.java,60,77,3,0.7894736842105263,0.90625
selected,2246139.java,50,67,selected,736060.java,45,64,3,0.9130434782608696,0.9125
selected,1481379.java,15,33,selected,736060.java,45,64,3,0.782608695652174,0.85
selected,294534.java,42,51,selected,277902.java,130,140,3,0.7272727272727273,0.7972972972972973
selected,1315500.java,8,27,selected,736060.java,45,64,3,0.7083333333333333,0.7934782608695652
selected,1623556.java,102,111,selected,294534.java,42,51,3,0.8,0.9264705882352942
selected,2310574.java,284,294,selected,294534.java,42,51,3,0.7272727272727273,0.8133333333333334
selected,1143926.java,17,26,selected,294534.java,42,51,3,0.8,0.8676470588235294
selected,294534.java,42,51,selected,348947.java,9,19,3,0.7272727272727273,0.8513513513513513
selected,1147362.java,12,22,selected,294534.java,42,51,3,0.8181818181818181,0.9142857142857143
selected,1617456.java,216,226,selected,294534.java,42,51,3,0.7272727272727273,0.7945205479452055
selected,294534.java,42,51,selected,1838198.java,9,19,3,0.7272727272727273,0.9
selected,294534.java,42,51,selected,1612181.java,33,41,3,0.8,0.7941176470588236
selected,2310574.java,272,282,selected,294534.java,42,51,3,0.7272727272727273,0.8133333333333334
selected,294534.java,42,51,selected,2630781.java,360,369,3,0.9,0.8970588235294118
selected,2129195.java,20,27,selected,159665.java,27,34,3,0.875,0.9571428571428572
selected,294534.java,42,51,selected,1850264.java,123,132,3,0.9,0.9558823529411765
selected,1455875.java,10,20,selected,294534.java,42,51,3,0.7272727272727273,0.9
selected,566157.java,526,533,selected,2129195.java,20,27,3,0.875,0.9571428571428572
selected,2129195.java,20,27,selected,1328802.java,31,38,3,0.875,0.9710144927536232
selected,2129195.java,20,27,selected,2041410.java,27,34,3,0.875,0.9571428571428572
selected,1132046.java,177,211,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,783705.java,45,79,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,618241.java,47,79,selected,257145.java,73,107,3,0.7837837837837838,0.8798449612403101
selected,974745.java,106,148,selected,257145.java,73,107,3,0.7111111111111111,0.835016835016835
selected,2181232.java,44,78,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,1211389.java,38,72,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,257145.java,73,107,selected,2704481.java,38,72,3,0.972972972972973,0.9844961240310077
selected,1394936.java,41,75,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,257145.java,73,107,selected,149268.java,38,72,3,0.972972972972973,0.9844961240310077
selected,395885.java,38,72,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,785238.java,43,77,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,1395286.java,41,77,selected,257145.java,73,107,3,0.8947368421052632,0.9844961240310077
selected,257145.java,73,107,selected,452587.java,41,75,3,0.972972972972973,0.9844961240310077
selected,1967125.java,41,77,selected,257145.java,73,107,3,0.8947368421052632,0.9844961240310077
selected,846744.java,107,144,selected,257145.java,73,107,3,0.717948717948718,0.9578544061302682
selected,1623776.java,132,164,selected,257145.java,73,107,3,0.8378378378378378,0.8992248062015504
selected,892708.java,143,179,selected,257145.java,73,107,3,0.868421052631579,0.9806201550387597
selected,2644786.java,135,169,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,257145.java,73,107,selected,1686285.java,41,77,3,0.8947368421052632,0.9844961240310077
selected,2458021.java,41,75,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,384944.java,41,75,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,156774.java,100,130,selected,257145.java,73,107,3,0.8378378378378378,0.8875968992248062
selected,2650687.java,41,75,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,257145.java,73,107,selected,2054510.java,41,75,3,0.972972972972973,0.9844961240310077
selected,1499140.java,41,74,selected,257145.java,73,107,3,0.972972972972973,0.9496124031007752
selected,2713526.java,41,75,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,257145.java,73,107,selected,1237185.java,41,76,3,0.9210526315789473,0.9731800766283525
selected,349715.java,38,72,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,2140231.java,44,78,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,429329.java,49,83,selected,257145.java,73,107,3,0.8378378378378378,0.9689922480620154
selected,1436765.java,60,92,selected,257145.java,73,107,3,0.9459459459459459,0.9069767441860466
selected,761324.java,41,75,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,349286.java,41,75,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,2128909.java,48,82,selected,257145.java,73,107,3,0.9459459459459459,0.9689922480620154
selected,705884.java,38,72,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,1919515.java,41,75,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,1643697.java,60,92,selected,257145.java,73,107,3,0.9459459459459459,0.9069767441860466
selected,2247413.java,38,72,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,256359.java,43,79,selected,257145.java,73,107,3,0.8974358974358975,0.9039145907473309
selected,1076602.java,60,92,selected,257145.java,73,107,3,0.9459459459459459,0.9069767441860466
selected,1802149.java,38,67,selected,257145.java,73,107,3,0.7027027027027026,0.8798449612403101
selected,2376971.java,40,74,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,1070751.java,118,152,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,759664.java,41,75,selected,257145.java,73,107,3,0.972972972972973,0.9844961240310077
selected,878659.java,45,52,selected,2628969.java,26,33,3,0.875,0.9154929577464789
selected,253935.java,609,616,selected,2628969.java,26,33,3,0.875,0.9859154929577465
selected,1414859.java,36,43,selected,2628969.java,26,33,3,0.875,0.9859154929577465
selected,1239513.java,22,29,selected,2628969.java,26,33,3,0.875,0.9859154929577465
selected,160181.java,77,84,selected,2628969.java,26,33,3,0.75,0.9436619718309859
selected,2628969.java,26,33,selected,1960353.java,415,422,3,0.875,0.971830985915493
selected,257145.java,73,107,selected,807333.java,38,72,3,0.972972972972973,0.9844961240310077
selected,1271468.java,26,33,selected,2628969.java,26,33,3,0.75,0.9459459459459459
selected,1271468.java,35,42,selected,2628969.java,26,33,3,0.75,0.9436619718309859
selected,1755560.java,120,127,selected,2628969.java,26,33,3,0.875,0.9859154929577465
selected,461177.java,22,29,selected,2628969.java,26,33,3,0.875,0.9859154929577465
selected,2628969.java,26,33,selected,2688436.java,150,158,3,0.7777777777777778,0.8641975308641976
selected,1082064.java,30,38,selected,2628969.java,26,33,3,0.7777777777777778,0.9102564102564102
selected,2242179.java,112,119,selected,2628969.java,26,33,3,0.75,0.9589041095890412
selected,79211.java,34,41,selected,2628969.java,26,33,3,0.875,0.9154929577464789
selected,2620332.java,376,383,selected,2628969.java,26,33,3,0.875,0.9859154929577465
selected,2628969.java,26,33,selected,2311938.java,22,29,3,0.875,0.9859154929577465
selected,1052370.java,21,28,selected,2628969.java,26,33,3,0.875,0.9861111111111112
selected,2628969.java,26,33,selected,56715.java,9,15,3,0.75,0.971830985915493
selected,71744.java,77,84,selected,2628969.java,26,33,3,0.75,0.9436619718309859
selected,706474.java,39,59,selected,1796360.java,83,104,3,0.9047619047619048,0.9487179487179487
selected,1273168.java,35,50,selected,469507.java,200,214,3,0.7058823529411764,0.875
selected,1796360.java,83,104,selected,1403636.java,31,50,3,0.8571428571428572,0.8648648648648649
selected,2529832.java,99,106,selected,2628969.java,26,33,3,0.875,0.971830985915493
selected,2536738.java,34,49,selected,469507.java,200,214,3,0.7058823529411764,0.875
selected,2356359.java,35,56,selected,1796360.java,83,104,3,0.9047619047619048,0.9487179487179487
selected,2149008.java,29,49,selected,1796360.java,83,104,3,0.9047619047619048,0.9487179487179487
selected,2708576.java,116,136,selected,1796360.java,83,104,3,0.7619047619047619,0.9735099337748344
selected,2140261.java,10,21,selected,595552.java,212,222,3,0.9166666666666666,0.9240506329113924
selected,640368.java,11,20,selected,2140261.java,10,21,3,0.75,0.759493670886076
selected,2140261.java,10,21,selected,1966077.java,72,82,3,0.9166666666666666,0.9240506329113924
selected,2005777.java,153,163,selected,2140261.java,10,21,3,0.8333333333333334,0.9113924050632911
selected,418188.java,338,352,selected,2140261.java,10,21,3,0.7333333333333334,0.8020833333333334
selected,2140261.java,10,21,selected,853125.java,22,32,3,0.8333333333333334,0.8987341772151899
selected,2140261.java,10,21,selected,1093931.java,154,164,3,0.75,0.810126582278481
selected,37463.java,12,25,selected,2140261.java,10,21,3,0.7142857142857143,0.797752808988764
selected,37463.java,42,55,selected,2140261.java,10,21,3,0.7142857142857143,0.797752808988764
selected,2140261.java,10,21,selected,105758.java,338,349,3,0.75,0.7325581395348837
selected,37463.java,27,40,selected,2140261.java,10,21,3,0.7142857142857143,0.797752808988764
selected,2140261.java,10,21,selected,348947.java,9,19,3,0.9166666666666666,0.9367088607594937
selected,2600594.java,89,101,selected,2140261.java,10,21,3,0.7692307692307692,0.8554216867469879
selected,2140261.java,10,21,selected,2464493.java,19,29,3,0.9166666666666666,0.9240506329113924
selected,1737768.java,45,56,selected,2140261.java,10,21,3,0.75,0.8354430379746836
selected,625178.java,285,301,selected,234450.java,238,255,3,0.7894736842105263,0.8955223880597015
selected,2140261.java,10,21,selected,263288.java,7,19,3,0.7692307692307692,0.8333333333333334
selected,2140261.java,10,21,selected,1203975.java,30,42,3,0.7692307692307692,0.8333333333333334
selected,2140261.java,10,21,selected,105758.java,319,330,3,0.75,0.7325581395348837
selected,618241.java,47,79,selected,1132046.java,177,211,3,0.7837837837837838,0.88671875
selected,1395286.java,41,77,selected,1132046.java,177,211,3,0.9210526315789473,0.9922480620155039
selected,1967125.java,41,77,selected,1132046.java,177,211,3,0.9210526315789473,0.9922480620155039
selected,974745.java,106,148,selected,1132046.java,177,211,3,0.7111111111111111,0.8282828282828283
selected,846744.java,107,144,selected,1132046.java,177,211,3,0.717948717948718,0.9578544061302682
selected,1499140.java,41,74,selected,1132046.java,177,211,3,0.972972972972973,0.95703125
selected,892708.java,143,179,selected,1132046.java,177,211,3,0.868421052631579,0.9689922480620154
selected,1132046.java,177,211,selected,1686285.java,41,77,3,0.9210526315789473,0.9922480620155039
selected,1623776.java,132,164,selected,1132046.java,177,211,3,0.8378378378378378,0.90625
selected,156774.java,100,130,selected,1132046.java,177,211,3,0.8378378378378378,0.89453125
selected,166163.java,152,186,selected,1132046.java,177,211,3,0.7027027027027026,0.875
selected,1132046.java,177,211,selected,1237185.java,41,76,3,0.9473684210526316,0.9808429118773946
selected,429329.java,49,83,selected,1132046.java,177,211,3,0.8378378378378378,0.9765625
selected,1436765.java,60,92,selected,1132046.java,177,211,3,0.9459459459459459,0.9140625
selected,2128909.java,48,82,selected,1132046.java,177,211,3,0.9459459459459459,0.9765625
selected,256359.java,43,79,selected,1132046.java,177,211,3,0.9230769230769231,0.9110320284697508
selected,1076602.java,60,92,selected,1132046.java,177,211,3,0.9459459459459459,0.9140625
selected,1802149.java,38,67,selected,1132046.java,177,211,3,0.7027027027027026,0.87890625
selected,1643697.java,60,92,selected,1132046.java,177,211,3,0.9459459459459459,0.9140625
selected,2005777.java,153,163,selected,640368.java,11,20,3,0.7272727272727273,0.8194444444444444
selected,1776130.java,159,169,selected,706595.java,98,108,3,0.7272727272727273,0.8
selected,640368.java,11,20,selected,595552.java,212,222,3,0.8181818181818181,0.821917808219178
selected,640368.java,11,20,selected,853125.java,22,32,3,0.7272727272727273,0.8055555555555556
selected,640368.java,11,20,selected,1966077.java,72,82,3,0.8181818181818181,0.821917808219178
selected,640368.java,11,20,selected,1093931.java,154,164,3,0.8181818181818181,0.8923076923076922
selected,1196265.java,7,17,selected,640368.java,11,20,3,0.8181818181818181,0.935483870967742
selected,640368.java,11,20,selected,2464493.java,19,29,3,0.8181818181818181,0.821917808219178
selected,640368.java,11,20,selected,105758.java,338,349,3,0.75,0.6744186046511628
selected,640368.java,11,20,selected,2444964.java,19,29,3,0.7272727272727273,0.8169014084507042
selected,640368.java,11,20,selected,348947.java,9,19,3,0.7272727272727273,0.7432432432432432
selected,2568485.java,16,25,selected,640368.java,11,20,3,0.8,0.8108108108108107
selected,640368.java,11,20,selected,1489853.java,744,753,3,0.8,0.791044776119403
selected,640368.java,11,20,selected,105758.java,319,330,3,0.75,0.6744186046511628
selected,22500.java,49,59,selected,640368.java,11,20,3,0.7272727272727273,0.6451612903225806
selected,1737768.java,45,56,selected,640368.java,11,20,3,0.8333333333333334,0.7894736842105263
selected,136408.java,153,161,selected,868376.java,112,121,3,0.8,0.8095238095238095
selected,2153124.java,58,67,selected,868376.java,112,121,3,0.8,0.8194444444444444
selected,483442.java,124,128,selected,1204939.java,33,37,3,0.8,0.864406779661017
