function_one_type,function_one_name,function_one_startline,function_one_endline,function_two_type,function_two_name,function_two_startline,function_two_endline,syntactic_type,similarity_line,similarity_token
default,75101.java,343,349,default,112293.java,395,401,2,1,1
default,75101.java,332,338,default,112293.java,384,390,2,1,1
default,54838.java,301,309,default,54838.java,311,319,2,1,1
default,75101.java,343,349,default,112293.java,406,412,2,1,1
default,100442.java,362,368,default,75101.java,343,349,2,1,1
default,75101.java,343,349,default,112293.java,384,390,2,1,1
default,75101.java,354,360,default,75101.java,365,371,2,1,1
default,75101.java,354,360,default,112293.java,395,401,2,1,1
default,75101.java,365,371,default,112293.java,406,412,2,1,1
default,100442.java,373,379,default,75101.java,365,371,2,1,1
default,75101.java,365,371,default,112293.java,373,379,2,1,1
default,100442.java,362,368,default,75101.java,365,371,2,1,1
default,75101.java,365,371,default,112293.java,384,390,2,1,1
default,80254.java,343,349,default,80254.java,363,369,2,1,1
default,75101.java,354,360,default,112293.java,406,412,2,1,1
default,100442.java,373,379,default,75101.java,354,360,2,1,1
default,75101.java,354,360,default,112293.java,373,379,2,1,1
default,100442.java,362,368,default,75101.java,354,360,2,1,1
default,104740.java,255,269,default,104740.java,280,294,2,1,1
default,61547.java,563,568,default,61547.java,570,575,2,1,1
default,61547.java,570,575,default,61547.java,577,582,2,1,1
default,61547.java,563,568,default,61547.java,577,582,2,1,1
default,100442.java,373,379,default,112293.java,395,401,2,1,1
default,112293.java,395,401,default,112293.java,406,412,2,1,1
default,112293.java,373,379,default,112293.java,395,401,2,1,1
default,100442.java,362,368,default,112293.java,395,401,2,1,1
default,112293.java,384,390,default,112293.java,395,401,2,1,1
default,100442.java,362,368,default,112293.java,406,412,2,1,1
default,100442.java,373,379,default,112293.java,406,412,2,1,1
default,112293.java,373,379,default,112293.java,406,412,2,1,1
default,112293.java,384,390,default,112293.java,406,412,2,1,1
default,100442.java,362,368,default,112293.java,373,379,2,1,1
default,100442.java,362,368,default,100442.java,373,379,2,1,1
default,100442.java,373,379,default,112293.java,384,390,2,1,1
default,112293.java,373,379,default,112293.java,384,390,2,1,1
default,87994.java,178,192,default,87994.java,198,212,2,1,1
default,100442.java,362,368,default,112293.java,384,390,2,1,1
default,87994.java,158,172,default,87994.java,178,192,2,1,1
default,17692.java,184,204,default,48037.java,123,142,2,1,1
default,87994.java,158,172,default,87994.java,198,212,2,1,1
default,73106.java,44,58,default,115098.java,17,31,2,1,1
default,73106.java,44,58,default,70983.java,17,31,2,1,1
default,115098.java,17,31,default,47244.java,44,58,2,1,1
default,54509.java,44,58,default,115098.java,17,31,2,1,1
default,73106.java,44,58,default,43829.java,17,31,2,1,1
default,81016.java,17,31,default,73106.java,44,58,2,1,1
default,73106.java,44,58,default,89435.java,17,31,2,1,1
default,73106.java,44,58,default,132518.java,17,31,2,1,1
default,5300.java,17,31,default,73106.java,44,58,2,1,1
default,89435.java,17,31,default,47244.java,44,58,2,1,1
default,70983.java,17,31,default,47244.java,44,58,2,1,1
default,132518.java,17,31,default,47244.java,44,58,2,1,1
default,5300.java,17,31,default,47244.java,44,58,2,1,1
default,81016.java,17,31,default,47244.java,44,58,2,1,1
default,54509.java,44,58,default,70983.java,17,31,2,1,1
default,5300.java,17,31,default,54509.java,44,58,2,1,1
default,54509.java,44,58,default,132518.java,17,31,2,1,1
default,43829.java,17,31,default,47244.java,44,58,2,1,1
default,81016.java,17,31,default,54509.java,44,58,2,1,1
default,54509.java,44,58,default,89435.java,17,31,2,1,1
default,110486.java,63,112,default,41292.java,63,112,2,1,1
default,54509.java,44,58,default,43829.java,17,31,2,1,1
default,41292.java,63,112,default,115328.java,63,112,2,1,1
default,127805.java,63,112,default,115328.java,63,112,2,1,1
default,30382.java,63,112,default,41292.java,63,112,2,1,1
default,87994.java,25,39,default,87994.java,118,132,2,1,1
default,33328.java,63,112,default,115328.java,63,112,2,1,1
default,33357.java,63,112,default,115328.java,63,112,2,1,1
default,61177.java,61,122,default,84051.java,61,122,2,1,1
default,2890.java,63,112,default,115328.java,63,112,2,1,1
default,84051.java,61,122,default,88523.java,61,122,2,1,1
default,106959.java,61,122,default,88523.java,61,122,2,1,1
default,106959.java,61,122,default,61177.java,61,122,2,1,1
default,120135.java,63,112,default,59171.java,63,112,2,1,1
default,2890.java,63,112,default,110486.java,63,112,2,1,1
default,127805.java,63,112,default,110486.java,63,112,2,1,1
default,33328.java,63,112,default,110486.java,63,112,2,1,1
default,33357.java,63,112,default,110486.java,63,112,2,1,1
default,2890.java,63,112,default,30382.java,63,112,2,1,1
default,120135.java,63,112,default,24063.java,63,112,2,1,1
default,33328.java,63,112,default,30382.java,63,112,2,1,1
default,127805.java,63,112,default,30382.java,63,112,2,1,1
default,84051.java,61,122,default,64999.java,61,122,2,1,1
default,106959.java,61,122,default,64999.java,61,122,2,1,1
default,33357.java,63,112,default,30382.java,63,112,2,1,1
default,118395.java,35,60,default,114457.java,35,60,2,1,1
default,123314.java,5,28,default,118926.java,5,28,2,1,1
default,17532.java,61,122,default,84051.java,61,122,2,1,1
default,73181.java,62,107,default,73181.java,109,154,2,1,1
default,74770.java,61,122,default,84051.java,61,122,2,1,1
default,118395.java,62,90,default,114457.java,62,90,2,1,1
default,131044.java,39,51,default,131044.java,66,78,2,1,1
default,88126.java,63,112,default,120135.java,63,112,2,1,1
default,74770.java,61,122,default,106959.java,61,122,2,1,1
default,54665.java,63,112,default,120135.java,63,112,2,1,1
default,17532.java,61,122,default,106959.java,61,122,2,1,1
default,61445.java,963,974,default,134106.java,918,929,2,1,1
selected,802711.java,528,537,selected,802711.java,539,548,2,1,1
default,61445.java,963,974,default,44040.java,924,935,2,1,1
default,125352.java,918,929,default,44040.java,924,935,2,1,1
default,125352.java,918,929,default,134106.java,918,929,2,1,1
default,61445.java,992,1003,default,44040.java,953,964,2,1,1
default,125352.java,918,929,default,61445.java,963,974,2,1,1
default,61445.java,992,1003,default,134106.java,947,958,2,1,1
default,125352.java,947,958,default,134106.java,947,958,2,1,1
selected,936842.java,265,273,selected,2482020.java,290,298,2,1,1
selected,2121134.java,18,28,selected,2608069.java,18,28,2,1,1
default,125352.java,947,958,default,61445.java,992,1003,2,1,1
selected,2097456.java,42,48,selected,2097456.java,50,56,2,1,1
selected,700474.java,14,26,selected,700474.java,56,68,2,1,1
selected,2645497.java,239,250,selected,2645497.java,255,266,2,1,1
selected,700474.java,42,54,selected,700474.java,56,68,2,1,1
default,125352.java,947,958,default,44040.java,953,964,2,1,1
selected,700474.java,14,26,selected,700474.java,42,54,2,1,1
selected,815008.java,122,129,selected,1530957.java,149,156,2,1,1
selected,1530957.java,134,141,selected,1530957.java,149,156,2,1,1
selected,815008.java,76,83,selected,1530957.java,149,156,2,1,1
default,118046.java,393,448,default,15752.java,356,411,2,1,1
selected,17904.java,133,146,selected,1118161.java,125,138,2,1,1
selected,792237.java,190,203,selected,2639176.java,121,134,2,1,1
selected,1619699.java,196,205,selected,1619699.java,207,216,2,1,1
selected,1956548.java,110,117,selected,843997.java,145,152,2,1,1
selected,2624919.java,142,154,selected,2624919.java,156,168,2,1,1
selected,160980.java,66,77,selected,1968658.java,47,58,2,1,1
selected,1601992.java,32,53,selected,2562828.java,48,69,2,1,1
selected,2289390.java,110,128,selected,2289390.java,163,181,2,1,1
selected,454268.java,266,284,selected,454268.java,292,310,2,1,1
selected,1568689.java,88,101,selected,1568689.java,103,116,2,1,1
selected,1572759.java,373,405,selected,1572759.java,454,486,2,1,1
selected,2099265.java,22,39,selected,2092811.java,22,39,2,1,1
selected,1235891.java,129,146,selected,1235891.java,148,165,2,1,1
selected,848052.java,262,311,selected,2146328.java,195,244,2,1,1
default,10034.java,335,354,default,10034.java,745,764,2,1,1
default,108650.java,762,781,default,10034.java,335,354,2,1,1
selected,1119346.java,101,111,selected,62915.java,132,142,2,1,1
default,108650.java,743,760,default,10034.java,316,333,2,1,1
default,10034.java,316,333,default,10034.java,726,743,2,1,1
default,108650.java,352,371,default,108650.java,762,781,2,1,1
default,108650.java,352,371,default,10034.java,745,764,2,1,1
default,57146.java,30,38,default,57146.java,40,48,2,1,1
default,108650.java,333,350,default,10034.java,726,743,2,1,1
default,7770.java,8,24,default,22037.java,8,24,2,1,1
default,108650.java,333,350,default,108650.java,743,760,2,1,1
selected,1119346.java,81,99,selected,62915.java,57,75,2,1,1
default,72578.java,56,81,default,48760.java,54,79,2,1,1
default,115968.java,8,24,default,22037.java,8,24,2,1,1
default,63334.java,276,309,default,63334.java,311,344,2,1,1
default,22037.java,8,24,default,87732.java,8,24,2,1,1
default,22037.java,8,24,default,87968.java,8,24,2,1,1
default,130289.java,97,132,default,89717.java,97,132,2,1,1
default,89717.java,97,132,default,121428.java,97,132,2,1,1
selected,815008.java,220,248,selected,1530957.java,233,261,2,1,1
default,63334.java,346,415,default,63334.java,417,486,2,1,1
selected,815008.java,122,129,selected,815008.java,137,144,2,1,1
selected,815008.java,76,83,selected,815008.java,122,129,2,1,1
selected,79166.java,51,79,selected,815008.java,220,248,2,1,1
selected,2103569.java,76,102,selected,109107.java,82,108,2,1,1
selected,2714700.java,22,39,selected,2092811.java,22,39,2,1,1
selected,2435044.java,88,124,selected,2567783.java,74,110,2,1,1
selected,1177478.java,459,479,selected,1374284.java,457,477,2,1,1
selected,894656.java,269,322,selected,2207009.java,118,171,2,1,1
selected,1655431.java,82,89,selected,862775.java,88,95,2,1,1
selected,2092811.java,22,39,selected,368888.java,22,39,2,1,1
selected,815008.java,137,144,selected,1530957.java,134,141,2,1,1
selected,815008.java,76,83,selected,1530957.java,134,141,2,1,1
selected,2306561.java,151,164,selected,1630747.java,134,147,2,1,1
selected,212170.java,27,32,selected,212170.java,40,45,2,1,1
selected,1035502.java,107,120,selected,2306561.java,151,164,2,1,1
selected,2524269.java,124,141,selected,2524269.java,143,160,2,1,1
selected,2259120.java,126,139,selected,2306561.java,151,164,2,1,1
selected,2332106.java,29,50,selected,426921.java,46,67,2,1,1
selected,843997.java,145,152,selected,1130027.java,101,108,2,1,1
selected,79166.java,51,79,selected,1530957.java,233,261,2,1,1
selected,815008.java,76,83,selected,815008.java,137,144,2,1,1
selected,931585.java,67,74,selected,843997.java,145,152,2,1,1
selected,209583.java,209,217,selected,844874.java,31,39,2,1,1
default,91218.java,127,133,default,7258.java,456,462,2,1,1
selected,209583.java,209,217,selected,2485419.java,233,241,2,1,1
selected,209583.java,209,217,selected,1359462.java,186,194,2,1,1
selected,2296687.java,92,102,selected,2474941.java,486,496,2,1,1
selected,594135.java,210,218,selected,209583.java,209,217,2,1,1
selected,292515.java,40,50,selected,2474941.java,486,496,2,1,1
selected,1680532.java,156,161,selected,2693115.java,176,181,2,1,1
selected,2341814.java,148,185,selected,1040058.java,132,169,2,1,1
selected,957171.java,540,547,selected,2315713.java,229,236,2,1,1
selected,957171.java,540,547,selected,39335.java,335,342,2,1,1
selected,615216.java,335,342,selected,957171.java,540,547,2,1,1
selected,852958.java,881,898,selected,1911451.java,820,837,2,1,1
selected,852958.java,881,898,selected,852958.java,905,922,2,1,1
selected,1202455.java,7,15,selected,515120.java,1754,1762,2,1,1
selected,1440276.java,65,79,selected,1440276.java,81,95,2,1,1
selected,1440276.java,49,63,selected,1440276.java,81,95,2,1,1
selected,932718.java,73,83,selected,860471.java,73,83,2,1,1
selected,1268821.java,193,201,selected,515120.java,1754,1762,2,1,1
selected,932718.java,73,83,selected,1734265.java,73,83,2,1,1
selected,957171.java,554,561,selected,2315713.java,240,247,2,1,1
selected,615216.java,349,356,selected,957171.java,554,561,2,1,1
selected,223814.java,433,440,selected,1607259.java,330,337,2,1,1
selected,957171.java,554,561,selected,39335.java,349,356,2,1,1
selected,1440276.java,49,63,selected,1440276.java,65,79,2,1,1
selected,551360.java,627,637,selected,1689589.java,906,916,2,1,1
selected,1710788.java,884,906,selected,1710788.java,1190,1212,2,1,1
selected,2274744.java,413,422,selected,1322429.java,988,997,2,1,1
selected,2331165.java,135,176,selected,1927162.java,135,176,2,1,1
selected,2289040.java,25,51,selected,2472413.java,25,51,2,1,1
selected,2331165.java,118,133,selected,1927162.java,118,133,2,1,1
selected,39335.java,349,356,selected,2738010.java,565,572,2,1,1
selected,615216.java,349,356,selected,2738010.java,565,572,2,1,1
selected,2485419.java,233,241,selected,844874.java,31,39,2,1,1
selected,2738010.java,565,572,selected,2315713.java,240,247,2,1,1
selected,519949.java,121,136,selected,2344198.java,109,124,2,1,1
selected,1359462.java,186,194,selected,844874.java,31,39,2,1,1
selected,594135.java,210,218,selected,844874.java,31,39,2,1,1
selected,615216.java,335,342,selected,2738010.java,551,558,2,1,1
selected,2296687.java,92,102,selected,292515.java,40,50,2,1,1
selected,2738010.java,551,558,selected,2315713.java,229,236,2,1,1
selected,594135.java,210,218,selected,2485419.java,233,241,2,1,1
selected,39335.java,335,342,selected,2738010.java,551,558,2,1,1
selected,1359462.java,186,194,selected,2485419.java,233,241,2,1,1
selected,1911451.java,796,813,selected,1911451.java,820,837,2,1,1
selected,852958.java,905,922,selected,1911451.java,796,813,2,1,1
selected,240671.java,787,795,selected,1119061.java,62,70,2,1,1
selected,594135.java,210,218,selected,1359462.java,186,194,2,1,1
selected,615216.java,349,356,selected,179109.java,311,318,2,1,1
selected,179109.java,311,318,selected,2315713.java,240,247,2,1,1
selected,125669.java,139,143,selected,125669.java,148,152,2,1,1
selected,179109.java,300,307,selected,2315713.java,229,236,2,1,1
selected,179109.java,300,307,selected,39335.java,335,342,2,1,1
selected,615216.java,335,342,selected,179109.java,300,307,2,1,1
selected,179109.java,311,318,selected,39335.java,349,356,2,1,1
selected,2592062.java,270,277,selected,1012963.java,366,373,2,1,1
selected,2149595.java,220,228,selected,2557108.java,29,37,2,1,1
selected,1576913.java,434,446,selected,1665475.java,577,589,2,1,1
selected,1675335.java,5,16,selected,1675335.java,18,29,2,1,1
selected,1718226.java,76,84,selected,552581.java,79,87,2,1,1
selected,662269.java,77,85,selected,2702525.java,70,78,2,1,1
selected,50360.java,8,18,sample,PrimeFactors.java,18,28,2,1,1
selected,50360.java,8,18,sample,PrimeFactors.java,6,16,2,1,1
sample,PrimeFactors.java,6,16,sample,PrimeFactors.java,18,28,2,1,1
selected,1718226.java,76,84,selected,421582.java,103,111,2,1,1
selected,421582.java,103,111,selected,552581.java,79,87,2,1,1
selected,458533.java,55,81,selected,2001898.java,55,81,2,1,1
default,88172.java,11,29,selected,2249456.java,21,39,2,1,1
selected,654838.java,55,87,selected,1458446.java,55,87,2,1,1
selected,2390657.java,84,92,selected,1486710.java,43,51,2,1,1
selected,2382529.java,160,164,selected,1772088.java,14,18,2,1,1
selected,28507.java,199,231,selected,2121322.java,177,209,2,1,1
selected,2382529.java,160,164,selected,729493.java,14,18,2,1,1
selected,1898099.java,172,176,selected,1898099.java,182,186,2,1,1
selected,892047.java,45,52,selected,2092.java,18,25,2,1,1
selected,2430119.java,92,106,selected,1310255.java,56,70,2,1,1
selected,892047.java,45,52,selected,840639.java,50,57,2,1,1
selected,802589.java,58,72,selected,1310255.java,56,70,2,1,1
default,2549.java,8,20,selected,1374845.java,152,164,2,1,1
selected,1626928.java,95,107,selected,1132845.java,55,67,2,1,1
selected,1774422.java,164,176,selected,1132845.java,55,67,2,1,1
selected,1132845.java,55,67,selected,692987.java,104,116,2,1,1
selected,2627881.java,83,95,selected,1626928.java,95,107,2,1,1
selected,1774422.java,164,176,selected,2627881.java,83,95,2,1,1
selected,2627881.java,83,95,selected,692987.java,104,116,2,1,1
selected,801858.java,37,49,selected,1626928.java,95,107,2,1,1
selected,1774422.java,164,176,selected,801858.java,37,49,2,1,1
selected,801858.java,37,49,selected,692987.java,104,116,2,1,1
selected,541141.java,81,93,selected,1374845.java,152,164,2,1,1
selected,1626928.java,95,107,selected,692987.java,104,116,2,1,1
selected,1774422.java,164,176,selected,1626928.java,95,107,2,1,1
selected,35167.java,62,74,selected,1374845.java,152,164,2,1,1
default,106458.java,8,20,selected,1374845.java,152,164,2,1,1
selected,1374845.java,152,164,selected,663745.java,266,278,2,1,1
selected,2044480.java,93,105,selected,1374845.java,152,164,2,1,1
default,63068.java,221,233,selected,1374845.java,152,164,2,1,1
selected,1211155.java,134,146,selected,1374845.java,152,164,2,1,1
selected,1374845.java,152,164,selected,746054.java,18,30,2,1,1
selected,1774422.java,164,176,selected,692987.java,104,116,2,1,1
default,80687.java,137,149,selected,1374845.java,152,164,2,1,1
selected,840639.java,50,57,selected,2092.java,18,25,2,1,1
selected,931602.java,52,66,selected,1422595.java,104,118,2,1,1
selected,663926.java,18,30,selected,1374845.java,152,164,2,1,1
selected,366521.java,44,50,selected,584246.java,272,278,2,1,1
selected,245886.java,56,70,selected,931602.java,52,66,2,1,1
selected,584246.java,272,278,selected,651095.java,112,118,2,1,1
selected,2221389.java,202,212,selected,998534.java,192,202,2,1,1
selected,2530570.java,137,142,selected,2439312.java,28,33,2,1,1
selected,257575.java,118,128,selected,935351.java,43,53,2,1,1
selected,366521.java,44,50,selected,1297421.java,273,279,2,1,1
selected,651095.java,112,118,selected,1297421.java,273,279,2,1,1
selected,2094874.java,169,176,selected,1885362.java,42,49,2,1,1
selected,2560459.java,67,72,selected,426251.java,205,210,2,1,1
selected,366521.java,44,50,selected,2521145.java,301,307,2,1,1
selected,2560459.java,81,86,selected,2557833.java,167,172,2,1,1
selected,2560459.java,67,72,selected,2339104.java,22,27,2,1,1
selected,366521.java,44,50,selected,651095.java,112,118,2,1,1
selected,651095.java,112,118,selected,2521145.java,301,307,2,1,1
selected,426251.java,205,210,selected,2339104.java,22,27,2,1,1
selected,34946.java,263,268,selected,1374996.java,221,226,2,1,1
selected,589840.java,211,218,selected,1827694.java,211,218,2,1,1
selected,931602.java,52,66,selected,2069719.java,97,111,2,1,1
selected,1355559.java,424,429,selected,1374996.java,221,226,2,1,1
selected,301444.java,260,265,selected,1374996.java,221,226,2,1,1
selected,1475283.java,313,318,selected,1374996.java,221,226,2,1,1
selected,2501958.java,107,121,selected,931602.java,52,66,2,1,1
selected,773080.java,30,47,selected,2731227.java,26,43,2,1,1
selected,712642.java,200,253,selected,712642.java,294,347,2,1,1
default,110908.java,8,29,selected,2263602.java,19,40,2,1,1
selected,2101025.java,252,351,selected,1042270.java,269,368,2,1,1
selected,2101025.java,252,351,selected,1600479.java,251,350,2,1,1
default,130158.java,261,360,selected,2101025.java,252,351,2,1,1
selected,865946.java,511,547,selected,865946.java,557,593,2,1,1
selected,2257119.java,105,121,selected,82565.java,93,109,2,1,1
selected,473517.java,13,20,selected,1589828.java,13,20,2,1,1
selected,260051.java,78,87,selected,900577.java,89,98,2,1,1
selected,1929996.java,29,41,selected,1929996.java,43,55,2,1,1
selected,666355.java,353,359,selected,666355.java,361,367,2,1,1
selected,865946.java,415,453,selected,865946.java,463,501,2,1,1
selected,805947.java,251,350,selected,1042270.java,269,368,2,1,1
selected,805947.java,251,350,selected,1600479.java,251,350,2,1,1
default,130158.java,261,360,selected,805947.java,251,350,2,1,1
selected,1894116.java,253,352,selected,1042270.java,269,368,2,1,1
selected,1600479.java,251,350,selected,1042270.java,269,368,2,1,1
selected,1291365.java,251,350,selected,1042270.java,269,368,2,1,1
selected,1042270.java,269,368,selected,1453958.java,252,351,2,1,1
selected,1140887.java,250,349,selected,1042270.java,269,368,2,1,1
default,130158.java,261,360,selected,1042270.java,269,368,2,1,1
selected,52376.java,251,350,selected,1042270.java,269,368,2,1,1
selected,955883.java,26,32,selected,985365.java,20,26,2,1,1
selected,2233182.java,28,34,selected,508430.java,28,34,2,1,1
selected,2247325.java,30,44,selected,2247325.java,174,188,2,1,1
selected,900577.java,89,98,selected,2706463.java,35,44,2,1,1
selected,260051.java,78,87,selected,2706463.java,35,44,2,1,1
selected,1600479.java,251,350,selected,1453958.java,252,351,2,1,1
default,130158.java,261,360,selected,1453958.java,252,351,2,1,1
selected,1600479.java,251,350,selected,1291365.java,251,350,2,1,1
default,130158.java,261,360,selected,1291365.java,251,350,2,1,1
selected,1600479.java,251,350,selected,52376.java,251,350,2,1,1
default,130158.java,261,360,selected,1600479.java,251,350,2,1,1
selected,1600479.java,251,350,selected,1894116.java,253,352,2,1,1
selected,1140887.java,250,349,selected,1600479.java,251,350,2,1,1
default,130158.java,261,360,selected,1894116.java,253,352,2,1,1
default,90080.java,168,259,default,71126.java,178,269,2,1,1
default,130158.java,261,360,selected,52376.java,251,350,2,1,1
default,130158.java,261,360,selected,1140887.java,250,349,2,1,1
default,11876.java,168,259,default,71126.java,178,269,2,1,1
default,65886.java,168,259,default,71126.java,178,269,2,1,1
default,61133.java,168,259,default,71126.java,178,269,2,1,1
default,63334.java,346,415,default,63334.java,417,486,2,1,1
selected,2522000.java,406,485,selected,175022.java,370,449,2,1,1
default,73181.java,62,107,default,73181.java,109,154,2,1,1
selected,175022.java,370,449,selected,1265596.java,476,555,2,1,1
selected,366994.java,22,32,selected,366994.java,34,44,2,1,1
selected,175022.java,370,449,selected,639925.java,399,478,2,1,1
selected,2108545.java,250,263,selected,1440111.java,67,80,2,1,1
selected,1392470.java,71,86,selected,1392470.java,141,156,2,1,1
selected,2223899.java,48,63,selected,2223899.java,65,80,2,1,1
selected,2522000.java,406,485,selected,1265596.java,476,555,2,1,1
selected,2522000.java,406,485,selected,639925.java,399,478,2,1,1
selected,1648136.java,222,235,selected,1648136.java,237,250,2,1,1
selected,2055704.java,257,268,selected,2055704.java,276,287,2,1,1
selected,111441.java,58,145,selected,2711351.java,58,145,2,1,1
selected,472180.java,12,23,selected,447977.java,12,23,2,1,1
selected,1648136.java,136,147,selected,1648136.java,149,160,2,1,1
selected,1648136.java,136,147,selected,1648136.java,162,173,2,1,1
selected,1648136.java,149,160,selected,1648136.java,162,173,2,1,1
selected,1040230.java,8,22,selected,1718979.java,18,32,2,1,1
selected,1648136.java,65,74,selected,1648136.java,76,85,2,1,1
selected,2068341.java,27,55,selected,96719.java,27,55,2,1,1
selected,2118832.java,28,44,selected,477520.java,28,44,2,1,1
selected,1855064.java,12,27,selected,1855064.java,29,44,2,1,1
selected,1567865.java,150,198,selected,1697640.java,171,219,2,1,1
selected,673338.java,137,159,selected,515961.java,174,196,2,1,1
selected,1841359.java,457,491,selected,1841359.java,499,533,2,1,1
selected,1360561.java,93,116,selected,1874150.java,95,118,2,1,1
selected,1874150.java,95,118,selected,1540543.java,164,187,2,1,1
selected,1874150.java,95,118,selected,1540543.java,91,114,2,1,1
selected,306788.java,106,118,selected,159979.java,44,56,2,1,1
selected,2019686.java,1418,1523,selected,2673703.java,1387,1492,2,1,1
selected,180318.java,98,121,selected,1874150.java,95,118,2,1,1
selected,1874150.java,95,118,selected,1038530.java,93,116,2,1,1
selected,1874150.java,95,118,selected,999902.java,92,115,2,1,1
default,37153.java,9,44,default,112585.java,9,44,2,1,1
selected,1360561.java,55,86,selected,1038530.java,55,86,2,1,1
selected,2375833.java,127,163,selected,2375833.java,204,240,2,1,1
selected,2375833.java,10,47,selected,2375833.java,165,202,2,1,1
selected,2375833.java,49,86,selected,2375833.java,165,202,2,1,1
selected,2375833.java,88,125,selected,2375833.java,165,202,2,1,1
selected,1360561.java,93,116,selected,1540543.java,164,187,2,1,1
selected,1360561.java,93,116,selected,1540543.java,91,114,2,1,1
selected,1360561.java,93,116,selected,1038530.java,93,116,2,1,1
selected,1360561.java,93,116,selected,999902.java,92,115,2,1,1
selected,1360561.java,93,116,selected,180318.java,98,121,2,1,1
selected,1085000.java,157,200,selected,1610205.java,110,153,2,1,1
selected,1291481.java,12,36,selected,150711.java,16,40,2,1,1
selected,1601964.java,12,36,selected,1291481.java,12,36,2,1,1
selected,1596202.java,34,56,selected,515961.java,33,55,2,1,1
selected,1244579.java,34,56,selected,515961.java,33,55,2,1,1
selected,673338.java,34,56,selected,515961.java,33,55,2,1,1
selected,1596202.java,34,56,selected,673338.java,34,56,2,1,1
selected,1244579.java,34,56,selected,1596202.java,34,56,2,1,1
selected,1596202.java,421,442,selected,1596202.java,476,497,2,1,1
selected,1596202.java,398,419,selected,1596202.java,476,497,2,1,1
selected,1596202.java,476,497,selected,1596202.java,499,520,2,1,1
selected,1540543.java,91,114,selected,1540543.java,164,187,2,1,1
selected,1596202.java,398,419,selected,1596202.java,499,520,2,1,1
selected,1540543.java,164,187,selected,1038530.java,93,116,2,1,1
selected,1596202.java,421,442,selected,1596202.java,499,520,2,1,1
selected,180318.java,98,121,selected,1540543.java,164,187,2,1,1
selected,999902.java,92,115,selected,1540543.java,164,187,2,1,1
selected,184584.java,93,113,selected,2250324.java,60,80,2,1,1
selected,2256163.java,262,283,selected,515961.java,88,109,2,1,1
selected,2375833.java,10,47,selected,2375833.java,49,86,2,1,1
selected,2375833.java,10,47,selected,2375833.java,88,125,2,1,1
selected,1500836.java,203,332,selected,1500836.java,334,463,2,1,1
selected,1161571.java,1370,1475,selected,2673703.java,1387,1492,2,1,1
selected,1369800.java,49,86,selected,816451.java,49,86,2,1,1
selected,1761885.java,110,153,selected,1062561.java,110,153,2,1,1
selected,1540543.java,91,114,selected,1038530.java,93,116,2,1,1
selected,2645034.java,111,154,selected,1062561.java,110,153,2,1,1
selected,1761885.java,110,153,selected,2645034.java,111,154,2,1,1
selected,2375833.java,49,86,selected,2375833.java,88,125,2,1,1
selected,999902.java,92,115,selected,1540543.java,91,114,2,1,1
selected,1596202.java,398,419,selected,1596202.java,421,442,2,1,1
selected,999902.java,92,115,selected,1038530.java,93,116,2,1,1
selected,180318.java,98,121,selected,1038530.java,93,116,2,1,1
selected,2144556.java,232,297,selected,2144556.java,299,364,2,1,1
selected,1601964.java,12,36,selected,150711.java,16,40,2,1,1
selected,180318.java,98,121,selected,999902.java,92,115,2,1,1
selected,180318.java,98,121,selected,1540543.java,91,114,2,1,1
selected,2256163.java,186,207,selected,1596202.java,343,364,2,1,1
selected,1244579.java,34,56,selected,673338.java,34,56,2,1,1
selected,78050.java,60,73,selected,78050.java,111,124,2,1,1
selected,78050.java,126,139,selected,2596627.java,130,143,2,1,1
selected,2144556.java,133,184,selected,2144556.java,366,417,2,1,1
selected,1360561.java,171,199,selected,1038530.java,167,195,2,1,1
default,102597.java,85,95,default,102597.java,97,107,2,1,1
selected,2305793.java,137,156,selected,2305793.java,158,177,2,1,1
selected,2411688.java,50,90,selected,146562.java,31,71,2,1,1
selected,2186639.java,124,146,selected,2186639.java,148,170,2,1,1
selected,2476251.java,71,102,selected,2227145.java,46,77,2,1,1
selected,614288.java,101,139,selected,1451598.java,101,139,2,1,1
selected,194044.java,13,35,selected,194044.java,37,59,2,1,1
selected,2411688.java,50,90,selected,577870.java,32,72,2,1,1
selected,1115032.java,92,109,selected,1115032.java,117,134,2,1,1
selected,1680611.java,41,94,selected,1187269.java,41,94,2,1,1
selected,2216898.java,28,40,selected,2050986.java,26,38,2,1,1
selected,722366.java,27,39,selected,2050986.java,26,38,2,1,1
selected,1979029.java,44,51,selected,2628969.java,26,33,2,1,1
selected,1865866.java,136,159,selected,1920322.java,136,159,2,1,1
selected,1570795.java,28,40,selected,2050986.java,26,38,2,1,1
selected,1258528.java,22,29,selected,1979029.java,44,51,2,1,1
selected,1979029.java,44,51,selected,6505.java,22,29,2,1,1
selected,1647335.java,22,29,selected,1979029.java,44,51,2,1,1
selected,1979029.java,44,51,selected,2039681.java,22,29,2,1,1
selected,2591858.java,22,29,selected,1979029.java,44,51,2,1,1
selected,1979029.java,44,51,selected,1851422.java,27,34,2,1,1
selected,1979029.java,44,51,selected,753578.java,26,33,2,1,1
selected,680627.java,26,33,selected,1979029.java,44,51,2,1,1
selected,1979029.java,44,51,selected,1534009.java,41,48,2,1,1
selected,1979029.java,44,51,selected,790184.java,22,29,2,1,1
selected,1979029.java,44,51,selected,1641263.java,21,28,2,1,1
